csvFileName	csvText
4160083_2_lattice-v_1.csv	"[["""","""","""","""","""",""Environmental Protection Plan Client name""]]"
4160083_20_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Wildlife"",""67)  Do not harass or feed wildlife. Prohibit Project personnel from having pets on the construction site.  68)  Report aggressive or nuisance wildlife encounters to the Chief Inspector, who will determine if it is safe to continue or resume work. 69)  Report trapped, injured, or dead wildlife on the construction site to the Chief Inspector. 70)  Prohibit Project personnel from having firearms on the construction site or in Project vehicles.""],[""Fishing\/hunting"",""71)  Prohibit hunting or recreational fishing by Project personnel on or in the vicinity of the construction site. The use of the construction site or temporary access roads by Project personnel to access hunting or fishing sites is prohibited.""],[""Fires"",""Implement the Fire Contingency Plan (Appendix C4) and notify proper 72) authorities in the event of a wildfire or an accidental fire associated with the Project. 73)  Make Contractor personnel aware of proper disposal methods for cigarette butts and other hot or burning material.  74)  Smoke only within designated areas. 75)  Ensure that each crew carries appropriate firefighting equipment.""],[""Environmental incident reporting"",""Immediately report incidents to the Chief Inspector. An environmental incident 76) is an event arising from Project activity, which results in conditions that are not compliant with environmental regulations, environmental permits, this EPP, and\/or environmental commitments.  77)  The Contractor will not resume work in the affected area without approval from the Chief Inspector. All environmental incidents will be followed up with an incident form, to be completed by the Contractor. 78)  The Chief Inspector will review, record, and approve the corrective actions identified in the incident report.""]]"
4160083_21_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Notification\/ approvals"",""Confirm that appropriate approvals are in place for activities associated with 1) survey, access, and clearing, as per Section 3.1.""],[""Staking"",""Stake both boundaries of the construction site and additional temporary 2) workspace.""],[""Extra temporary workspace"",""Implement the extra temporary workspace flowchart and to assist with the 3) process of obtaining extra temporary workspace during construction (Appendix E). Ensure that the Request for New Lands Form is completed.""],[""Soil handling"",""Confirm that there is sufficient frost or low enough soil moisture to allow for 4) construction without causing excessive rutting or soil compaction. Review and implement the Wet or Thawed Soils Contingency Plan (Appendix C10) in the event wet or thawed soil conditions are encountered or anticipated. Provide support and guidance during topsoil salvage activities and provide 5) direction, when needed, at locations where:  A poor colour change exists between topsoil and subsoil \uf0a7 Erodible soils are present and\/or \uf0a7 There is uncertainty about the depth of topsoil salvage \uf0a7""]]"
4160083_21_lattice-v_2.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Extra temporary workspace"",""Implement the extra temporary workspace flowchart and to assist with the 6) process of obtaining extra temporary workspace during construction (Appendix E). Ensure that the Request for New Lands Form is completed.""],[""Schedule"",""Review and adhere to the applicable scheduling measures from Section 3.3. 7)""],[""Fences"",""Brace fences before cutting, if warranted. Install gates in fences crossed by the 8) construction site. Locate gates within the boundaries of the construction site, making them the same height as the adjacent fence and adequately sized to allow for the passage of construction equipment.""],[""Gates"",""Close gates after use.  9)""],[""Access"",""10)  Use existing access roads, to the extent possible.""]]"
4160083_22_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Foreign lines"",""11)  Locate and flag utility lines (buried, laying on the ground, or overhead) prior to the commencement of ground disturbance activities.  12)  Flag and\/or sign overhead line crossings to alert equipment operators of hazards. 13)  Conduct construction activities in the vicinity of adjacent pipelines or buried utilities in compliance with requirements of the latest version of Canadian Standards Association Standard Z662, Oil and Gas Pipeline Systems, and the Canadian Energy Regulator Onshore Pipeline Regulations for work close to an operating pipeline. 14)  Prior to equipment working on, or crossing over, an adjacent pipeline, obtain a crossing permit from the operator for each specific location, detailing the conditions and limitations for each crossing. 15)  Carefully expose underground utility lines and cables, as required, and in accordance with prescribed methods.""],[""Hotline exposure\/ hydrovac"",""16)  Conduct a visual inspection of the site and associated workspaces to assess the potential for encountering contaminated\/impacted soils during hydrovac activities (e.g., evidence of previous spills, hydrocarbon sheen on standing water, and concentrated areas of salt\/chlorides). Review and implement the Contaminated Soils Discovery Contingency Plan (Appendix C2) if contaminated or potentially contaminated soils have been identified during hydrovac activities. 17)  Review and implement the measures in the Hydrovac Cuttings Handling and Disposal Plan (Appendix C8).""],[""Wetlands"",""18)  Do not impact or disturb wetlands for which an approval has not been obtained (Section 3.1). 19)  Fence, stake, and\/or flag or otherwise clearly identify adjacent wetlands that are not to be adversely affected by construction within or adjacent to the construction site. Prevent disturbance or encroachment beyond the fenced, staked, or flagged construction site. Prohibit clearing of extra temporary workspace within the riparian buffer. 20)  Limit vegetation removal adjacent to wetlands to that which is absolutely necessary.""],[""Dewatering \u2013 Wetlands"",""21)  Do not permanently dewater wetlands for which an approval has not been obtained (Section 3.1). 22)  Do not dewater portions of wetlands outside of the approved construction footprint.  23)  Ensure that approvals are in place prior to dewatering construction areas during temporary disturbance of wetlands. Obtain approval from the Chief Inspector for the location of water discharge locations. 24)  Mitigation measures under \u201cDewatering \u2013 General\u201d will also be implemented during wetland dewatering.""],[""Dewatering - General"",""25)  Direct dewatering discharge onto an approved, well-vegetated upland area with appropriate sediment and erosion protection and flow dissipation, if warranted, to prevent silt-laden water from flowing into wetlands.""]]"
4160083_23_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Dewatering \u2013 General (cont\u2019d)"",""26)  Protect the ground at the discharge location with a sheet of plywood, geotextile, or a similar means to prevent scouring and\/or erosion. Pumping water onto tarpaulins, geotextiles, or sheeting, or into a settling pond are also acceptable options. Discharge water through an appropriate sediment filtering medium (e.g., a geotextile bag or a straw bale\/silt fence dewatering structure), where warranted. Ensure that geotextiles are removed following dewatering. 27)  Place equipment (e.g., pumps and generators) within suitable secondary containment above the high water mark of a wetland to prevent spills. 28)  Monitor the water discharge site to ensure that erosion, saturated to the extent that adequate natural filtration is no longer occurring, or flooding of the discharge or adjacent site does not occur. Suspend dewatering and either apply erosion control measures, reduce the flow, or move the discharge site if it appears that the previously noted effects could occur.""],[""Drainage"",""29)  Store excavated material (topsoil and grade spoil) in a manner that does not interfere with natural drainage patterns. 30)  Maintain surface water drainage across the construction site during phases of construction. 31)  Control surface drainage on the construction site, if warranted, to prevent surface water from entering excavations or areas of disturbed and erodible soils. 32)  Construction activities will not cause the ponding of water or unintentional channelization of surface water flow. 33)  Visually monitor surface water within the compressor station site for floating solids, visible foam, and sheen (hydrocarbons) during construction, prior to pumping off the approved site boundary. 34)  Follow the engineering design recommendations regarding permanent site drainage plans. 35)  Monitor culvert installations on new facility access points, as warranted, and, when required, take appropriate action prior to and during spring breakup to clear culverts blocked by ice or debris. 36)  Notify and adhere to the advice of the Chief Inspector at locations where water potentially contaminated with hydrocarbons or other materials is to be discharged. Implement the Contaminated Sites Discovery Contingency Plan (see Appendix C2). Measures may include:  Lab testing \uf0a7 The use of tank trucks to haul discharged water to an appropriate disposal \uf0a7 facility Ensuring that the intake is submerged below the surface sheen, and  \uf0a7 The use of sorbent booms to hold the sheen away from the pump intake \uf0a7""]]"
4160083_24_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Topsoil salvage"",""37)  Salvage all available topsoil from the work area as per the direction of the Chief Inspector. All areas that will be graded and gravelled to accommodate the compressor station will have topsoil salvaged and stockpiled for long-term storage. 38)  Salvage a transition layer of soil if uneven topsoil depths are encountered. Transition layer soils should be stored separately from topsoils. 39)  Attempt to use conventional equipment to salvage topsoil. Employ an excavator if conventional equipment is ineffective. Use equipment with fine depth control to salvage variable depth topsoil. 40)  Topsoil depths have been identified on the Environmental Photomosaic (Appendix E). Identify subsoil by texture and structure for site-specific adjustments to depth.""],[""Topsoil salvage \u2013 Frozen conditions"",""41)  Presalvage topsoil prior to freeze-up on lands where construction is to occur during frozen conditions, to the extent feasible. Attempt to have topsoil salvage completed prior to freeze-up. 42)  Maintain snow cover over the area to be salvaged as long as practical. Remove snow immediately prior to topsoil salvage and stockpile snow to the edges of the work site.""],[""Temporary soil stockpiles"",""43)  Locate temporary topsoil storage piles, if any, in a secure area away from subsoil materials, construction activities, and day-to-day operations, or as directed by the Chief Inspector. 44)  Salvage the topsoil from the subsoil stockpile area before creating the subsoil stockpile, and confirm that soil stockpile foundations are stable. 45)  Windrow or pile salvaged topsoil on the edges of the work site or in berms, preferably low berms, where storage space allows. 46)  Locate the topsoil stockpile sites in upslope positions to avoid disruption of drainage and drainage channels. 47)  Low areas that encroach upon the construction site will not affect soil piles during spring breakup if soils are stored in temporary locations throughout the winter. 48)  Locate temporary soil storage piles so they are accessible and available for hauling.  49)  Separate soil stockpiles during construction and keep accurate records and signage of soil storage areas. 50)  Place a barrier (e.g., an approximately 15-cm-thick straw barrier, a coloured tackifier, geotech fabric, or another material approved by the Chief Inspector) at localized areas where a separation cannot be maintained between topsoil, subsoil, and grade material piles due to workspace limitations.""],[""Wet or thawed soils"",""Implement the Wet or Thawed Soils Contingency Plan (Appendix C10) during 51) wet\/thawed conditions. Postpone construction, suspend equipment travel, or utilize construction alternatives in the event of wet\/thawed soils to reduce terrain disturbance and soil structure damage. The decision to continue or suspend activities on excessively wet to thawed topsoil will be made by the Chief Inspector.""]]"
4160083_25_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Grading and levelling"",""52)  Grade the site, where warranted, and use engineered fill to create a stable footprint, where required. 53)  Store grade material separate from topsoil or dispose of it at an approved site if it will not be needed for site levelling or reclamation.  54)  Contour the site to direct drainage offsite as per the engineered design plans.""],[""Sediment control"",""55)  Consult the Chief Inspector to determine additional erosion and\/or sediment control if soil erosion contingency measures (Appendix C8) are not adequate based on site-specific conditions at the time of construction. 56)  Cease work immediately if sediment-laden water or other deleterious substances are entering nearby wetlands or watercourses. The containment and clean-up of this material is to occur as soon as possible (consider additional impacts of clean-up before initiating). Containment and clean-up are to be conducted, if feasible, in a manner that does not cause further environmental damage to the wetland. 57)  Review and implement the erosion control measures from Section 5.0.""],[""Weed monitoring and control"",""58)  Monitor topsoil piles for the presence of during construction and take prompt action to selectively control Noxious weeds through either mechanical removal or proper use of selective, nonpersistent herbicides by licensed applicators.""]]"
4160083_25_lattice-v_2.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Access road construction"",""Construct a level road travelling surface from subsoil. Compact to 1) accommodate heavy equipment traffic, if necessary.""],[""Access roads  drainage control - Culverts"",""Ensure adequate drainage by maintaining the proper grade on roads and fill.  2) Install diversion culverts where warranted to prevent accumulation of runoff 3) water on outsloped roads. Place armouring at both inflow and outflow ends of culverts, if warranted, to 4) prevent erosion. Ensure that culverts of proper size, number and alignment are in place to 5) handle peak runoff events and minimize water movement along ditches and road surfaces.""]]"
4160083_26_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Access roads  drainage control \u2013 Culverts (cont\u2019d)"",""Minimize alteration of natural drainage patterns by aligning culverts with the 6) drainage and at angles other than right angles to the road. Provide adequate spillways for culverts in unstable areas or where road-fill 7) materials are unprotected. Provide sediment catch basins at the entrance to major culverts if deemed 8) necessary by appropriate regulatory authorities. Install downspouts, where warranted, to transport water down the slope into 9) prepared ditches where the outflow ends of culverts are located near the top of fill slopes. Use temporary measures such as plastic or geotextile linings during construction stages.""],[""Access roads drainage control - Ditches"",""10)  Ensure that ditches do not drain directly into a watercourse or wetland unless limited by topography and approved by MCC. Ensure that drainage ditches are adequately sized to control runoff. Implement additional drainage and erosion and sediment control methods to 11) dissipate energy and filter out sediments from runoff waters on a site-specific basis, if warranted.""],[""Erosion control - Roadway surfaces"",""12)  Use surface compaction and aggregate cover to reduce surface erosion during construction. The aggregate may be used as part of a future permanent base for the road surface. 13)  Consider using underlay felt liners, geotextiles, or filter mats if the soil and drainage are poor since they can provide a wide range of solutions to soil drainage problems. 14)  Create a sloped or crowned road surface to avoid pooling.""],[""Erosion control - Around roadway"",""15)  Establish vegetative cover as soon as possible in disturbed nongravelled areas.  16)  Use techniques to reduce wind erosion, where warranted, such as:  \uf0a7  Wind and snow fences Strategic seeding (e.g., cover crop and fast- and slow-growing species) \uf0a7 \uf0a7  Water sprayed on disturbed areas during construction (e.g., when equipment is working or travelling)  Spray-on commercial tackifiers \uf0a7 17)  Use techniques to reduce water erosion, where warranted, such as: cross-ditching to intercept and divert surface runoff from roads to areas of heavy vegetation or brush; berms to direct surface water to a protected ditch; and installing erosion control structures (e.g., a silt fence).""],[""Vehicle movement"",""18)  Travel on designated access roads and lease areas to prevent unnecessary damage to surrounding vegetation, surface soil layers, and wetlands. Avoid off-road detours around mud holes. Fill or otherwise prevent the creation of mud holes.  19)  Follow speed limits established by Steel Reef. Take extra caution when driving through areas that are frequented by workers.""]]"
4160083_27_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Assess erosion hazard"",""Assess the erosion hazard prior to the commencement of final clean-up. This 1) assessment, to be conducted by the Chief Inspector, will consider the degree of disturbance, soil erodibility, snow depth, access limitations, restricted activity timing windows, and the likely schedule for final clean-up.  Direct the Contractor to implement appropriate erosion and sediment control 2) measures noted elsewhere in this EPP.""],[""Seed certificates"",""Seed mixes must be weed free. Certificates of Analysis for seed lots will be 3) reviewed by the Chief Inspector for compliance. Present the seed Certificates of Analysis to the land authority or Agricultural Fieldman upon request.""]]"
4160083_27_lattice-v_2.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""General clean-up scheduling"",""Commence clean-up immediately following construction, if weather allows. 4) Complete clean-up prior to spring breakup on disturbed areas. Coordinate clean-up activities to reduce the risk of interference with agricultural 5) operations as much as practical, given the season.  Postpone clean-up work on excessively wet soils until conditions are dry. 6) Review timing constraints applicable to construction-related activities prior to 7) scheduling clean-up activities (Section 3.3).""],[""Landowner Requests"",""Confirm that special landowner requests related to clean-up have been 8) implemented.""],[""Subsoil Compaction"",""Determine the locations where subsoil compaction has occurred by comparing 9) compaction levels on and off the construction site. Compared sites are to be in close proximity and have similar drainage, soil moisture, aspect, and land use. The Chief Inspector will complete this assessment.  10)  Rip compacted subsoils on the construction site with a chisel plow, a subsoiler (e.g., a Paratill), a multishank ripper, or a breaking disc to a depth of 3 cm (approximately) below the depth of compaction. Deep tillage should not occur on soils that are too wet or too dry. If soils are moist, postpone ripping of subsoils until soils dry to confirm that the soils fracture when ripped. 11)  Till the full area of the construction site on cultivated lands where poor sod development exists to a depth adequate to alleviate surface compaction and in a manner acceptable to the landowner. Do not till into the subsoil.""]]"
4160083_28_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Subsoil Compaction (cont\u2019d)"",""12)  Limit tillage in areas of fine-textured soils to prevent pulverization of the soil. Review and implement measures from the Soil\/Sod Pulverization Contingency Plan (Appendix C9) if pulverization becomes evident. 13)  Confirm that traffic is limited to areas required to complete work to reduce the amount of recompacted soil.""],[""Subsoil preparation"",""14)  Disc and harrow ripped subsoils to break up clods and smooth the surface, if necessary. Limit traffic to that necessary to break up clods to prevent further compaction of the subsoils.""],[""Site contouring"",""15)  Restore preconstruction topography to maintain proper drainage of surface water, or as per engineering design plans. 16)  Regrade areas with vehicle ruts or erosion gullies.""],[""Soil replacement"",""17)  Replace subsoil and topsoil evenly over the ungravelled areas of sites where lands disturbed during construction are not to be gravelled or otherwise used during operation. 18)  Consider postponing or implementing additional mitigation or alternative techniques and equipment when replacing topsoil during wet weather or high winds to prevent damaging the soil structure or erosion of topsoil. 19)  Replacement of topsoil within unused areas of the site will occur during dry and unfrozen soil conditions to avoid soil admixing and compaction or appropriate mitigation measures will otherwise be implemented to conserve topsoil quality.""],[""Fencing"",""20)  Replace fencing around the perimeter of the facility, if disturbed during construction, or install new fencing, where necessary.""],[""Surface gravels"",""21)  Spread new gravel on disturbed areas as per the engineering design plans. 22)  Place gravel over subsoil on disturbed areas that will not be reclaimed.""],[""Erosion control"",""23)  Apply tackifier, hydromulch\/hydroseed, or biodegradable erosion matting on restored areas where there is a high risk of erosion, if warranted.""],[""Long-term topsoil and transition soil storage"",""24)  Long-term topsoil or transition soil storage piles should be seeded to a suitable reclamation seed mixture as soon as practical to curtail soil erosion. 25)  Consider using the following options and techniques if water erosion is of concern for long-term soil stockpiles: Construct berms to decrease the spacing on more erodible soils \uf0a7 Armour the upslope face of berms with geotextile, logs, or sandbags \uf0a7 Apply an erosion control blanket, matting, mulch (if approved by the \uf0a7 appropriate regulatory authority), or tackifiers to hold soil and Seed or otherwise add vegetative cover (e.g., temporary cover crop) \uf0a7 26)  Construct temporary sediment barriers with a silt fence or straw bales. Consider adding reinforcements to structures if large amounts of sediment are expected.""],[""Light intrusion"",""27)  Reduce light intrusion on areas adjacent to the site by reducing the number of lights and light intensity as much as practical without compromising safety.""]]"
4160083_29_lattice-v_1.csv	"[[""Activity\/Concern"",""Mitigation Measures""],[""Safety"",""Review and implement the previously developed air test procedures to ensure 1) the safety of construction personnel, the public, and equipment during testing. Reduce the number of personnel in the test area. 2) Post warning signs at road crossings, if warranted, and in the test head area. 3) Rope off the test head area. 4)""],[""Testing procedures"",""Test in sections to maintain the system energy within acceptable levels. 5)""],[""Daylighting"",""Follow applicable EPP protection measures if exposure of belowground 6) components is required for inspection or repairs.""]]"
4160083_32_lattice-v_1.csv	"[[""Contact"",""Location"",""Phone Number""],[""Royal Canadian Mounted Police"",""Reston, Manitoba"",""911 or (204) 877-3871""],[""Ambulance"",""Arcola, Saskatchewan"",""911""],[""Hospital"",""Arcola, Saskatchewan"",""(306) 455-2771""],[""Fire"",""Storthoaks, Saskatchewan"",""911""],[""Canada Energy Regulator (Emergencies)"",""Calgary, Alberta"",""(403) 299-2773""],[""Transportation Safety Board 24-hour Hot Line"",""N\/A"",""(819) 997-7887""],[""Manitoba STARS Emergency Link Centre"",""N\/A"",""1-888-888-4567 or *4567 (cell phone)""],[""Manitoba Environmental Emergency Response Program Spill Line"",""N\/A"",""(204) 944-4888""],[""RM of Pipestone Emergency Plan Manager"",""N\/A"",""(204) 851-7157""],[""Steel Reef Emergency"",""Calgary, Alberta"",""1-866-441-6203""]]"
4160083_34_lattice-v_1.csv	"[[""Project Team Contacts"",""""],[""Sara Phiaxay Environmental Staff Steel Reef Infrastructure Corp. Suite 500, 407 8 Avenue SW Calgary, Alberta Phone: 587-391-1338 Email: sara.phiaxay@steelreef.ca"",""(Steel Reef\u2019s Project Contact)""],[""Troina Shea, M.Sc., P.Biol. Environmental Planner Jacobs Unit 330, 205 Quarry Park Boulevard SE Calgary, Alberta T2C 3E7 Phone: (403) 258-6411 Email: troina.shea@jacobs.com"",""(Environmental Consultant)""],[""Federal Contacts"",""""],[""Paul Gregoire   Environment and Climate Change Canada Wildlife Biologist  Environment Canada, Habitat  9250 49 Street NW, 2nd Floor Edmonton, Alberta T6B 1K5 Phone: (780) 951-8695   Email: paul.gregoire@canada.ca"",""(In Case of Discovery of Vegetation or Wildlife Species of Concern)""],[""Provincial Contacts"",""""],[""Suyoko Tsukamoto     Senior Impact Assessment Archaeologist  Manitoba Sport, Culture and Heritage 118 Legislative Building  450 Broadway Winnipeg, Manitoba R3C 0V8 Phone: (204)792-5370   Email: suyoko.tsukamoto@gov.mb.ca"",""(In Case of Discovery of Archaeological, Palaeontological or Historical Site)""],[""Municipal Contacts"",""""],[""David Houston RM of Pipestone  Development Officer  Dennis County  PO Box 100 Oak Lake, Manitoba R0M1P0 Phone: (204) 855-2423 Email: dcpd_sifton@mts.net"",""(RM of Pipestone Development Contact)""]]"
4160083_35_lattice-v_1.csv	"[[""Kristen Kirkpatrick Weed Inspector RM of Pipestone  Phone: (204) 748-5072"",""(RM of Pipestone Agricultural Contact)""]]"
4160083_41_lattice-v_1.csv	"[[""Concern"",""Mitigation Options""],[""Potentially contaminated sites"",""Determine if historic leaks have occurred at the construction site and develop 1) a list of known sites and potential sites of concern where contaminated soil and\/or groundwater could be encountered.""],[""Identification"",""Consider soils to be contaminated if free product is present, the soil is a 2) notably different colour than the surrounding soil (black, shades of grey, blue, and green), hydrocarbon odours are present, or there is sheen on excavation water. Immediately notify the Chief Inspector.""],[""Assessment"",""The Chief Inspector will immediately assess the situation. If oil is visible and a 3) fresh leak is suspected, shut down or remove equipment from the area.""],[""Notifications"",""After securing the site, the Chief Inspector will notify Steel Reef 4) environmental staff. Steel Reef is responsible for notification of appropriate regulatory authorities. 5) Steel Reef will assist with the investigation and disposal of contaminated materials.""],[""Unknown contaminants"",""If unknown contaminants are encountered, the Chief Inspector will 6) immediately notify Steel Reef environmental staff.""],[""Continuance of work"",""The Chief Inspector in consultation with Steel Reef will determine if and\/or 7) when conditions are suitable to resume work.""],[""Soil handling and storage"",""Separate topsoil and subsoil suspected of contamination from productive 8) topsoil and subsoil.  Maintain separate storage piles of each soil (i.e., storage may require four 9) piles: 1] contaminated topsoil; 2] contaminated subsoil; 3] clean topsoil; and 4] clean subsoil). 10)  Store soils suspected of contamination in a contained area that will prevent migration. Consider containment cells and liners.  11)  Locate contaminated soil storage piles a minimum of 100 m from permanent watercourses or wetlands in an area that does not have an excessive slope, if possible. 12)  Label and\/or install signs at the contaminated stockpiles so the contents (subsoil or topsoil) of each pile can be readily identified.""],[""Erosion control"",""13)  Use plastic tarps to cover the storage pile and anchor the tarp on the outside of the berms to protect against water runoff and accumulation during precipitation events if there is a risk of contaminated soils eroding to adjacent areas.""]]"
4160083_42_lattice-v_1.csv	"[[""Concern"",""Mitigation Options""],[""Soil sampling"",""14)  Ensure qualified personnel collect samples and Global Positioning System coordinates of each soil sample and stockpile suspected of contamination (or arrange to have them collected). 15)  Sample excavation to ensure potentially contaminated materials are removed.""],[""Soil analysis"",""16)  Submit samples of suspected contaminated soils to a Steel Reef-approved laboratory and test for the following minimum parameters:  BTEX \uf0a7 Fraction F1 to F4 hydrocarbons \uf0a7 Polyaromatic hydrocarbons; flashpoint \uf0a7 TCLP, BTEX, TCLP metals, and paint filler \uf0a7 17)  Collect and\/or analyze samples for additional parameters, as identified by the landfill operator. Review the results with Steel Reef.""],[""Disposal"",""Identify a local licensed landfill able to receive soils if contamination is 18) confirmed by lab analysis.  19)  Dispose of soil that does not meet applicable regulatory criteria at a licensed landfill. Obtain waste acceptance at the proposed disposal facilities for each location anticipated to contain contaminated soil and\/or groundwater. Determine the need for a waste manifest prior to hauling. If required, the waste manifest should be issued by the Chief Inspector or designate before hauling. Wherever feasible, have disposal acceptance for wastes anticipated during construction in place prior to initiation of the Project.""],[""Delayed disposal"",""If immediate, direct-haul to a disposal site is not feasible, develop procedures 20) for temporary storage of contaminated soils, until hauling is possible.""],[""Water contamination"",""21)  Petroleum compounds may be dissolved in water (e.g., groundwater or surface runoff) in amounts that require treatment or special dewatering approaches (e.g., a tank truck) if excavation in contaminated soil. Before discharging potentially contaminated water, contact Steel Reef.  22)  Consider water to be contaminated if free product is present, the soil under the water is a notably different colour than the surrounding soil (black, shades of grey, blue, and green), hydrocarbon odours are present, or there is sheen on excavation water. Immediately notify the Chief Inspector. 23)  Collect a sample of the water and send to a laboratory for analysis. Confirm sampling protocols and required laboratory analyses with Steel Reef. If feasible, leave contaminated water in the excavation while waiting for the results of the laboratory analysis. If necessary, remove the water to an onsite tank with secondary containment that has been approved by the Chief Inspector. Upon receipt of the laboratory results, mitigation or disposal options will be determined by Steel Reef. If mitigation of contamination is not feasible, water will be disposed of at an 24) approved facility. Laboratory results will be communicated to the disposal facility. Determine the need for a waste manifest prior to hauling. If required, the waste manifest should be issued by the Chief Inspector or designate before hauling.""]]"
4160083_43_lattice-v_1.csv	"[[""Concern"",""Mitigation Options""],[""Water contamination (cont\u2019d)"",""25)  Before commencing dewatering activities, ensure appropriate discharge permits and approvals are in place, if required. Contact the Chief Inspector for further information. 26)  Oil (free product) on the water must be completely removed or contained in the excavation before dewatering the excavation. Use sorbent booms or other means to hold the sheen to a portion of the excavation well away from the pump intake hose. Keep the pump intake hose submerged throughout dewatering to prevent the sheen from entering the hose.""],[""Backfilling subsoil"",""27)  Backfill the excavation with subsoil that meets applicable regulatory criteria. In the event it is necessary to import subsoil, consult with the Chief Inspector to determine appropriate procedures.""],[""Topsoil importation"",""If topsoil importing is necessary, conduct laboratory analyses for 28) contaminants and weeds prior to importation, as per the direction of the Chief Inspector.""],[""Documentation"",""29)  Prepare a Contaminated Soils Discovery Form, as instructed by Steel Reef. 30)  Distribute a summary of the Contaminated Soils Discovery Form to the appropriate Steel Reef personnel. Steel Reef will distribute to the appropriate regulatory authorities, if required.""]]"
4160083_52_lattice-v_1.csv	"[[""Concern"",""Mitigation Options""],[""Water Erosion"",""""],[""General \u2013 All land uses"",""Shut down construction until the risk of erosion has been reduced or 1) conditions improve. Construct temporary berms of subsoil, sandbags, or bales during construction 2) activities. Salvage remaining topsoil and store away from the area to be regraded. 3) Construct temporary cross ditches, if approved by the landowner. 4) Install temporary berms of subsoil, logs, timbers, sandbags, or bales during 5) construction activities. Install sediment fences near the base of slopes. 6) Salvage remaining topsoil and store away from the area to be regraded. 7) Regrade rills and gullies. 8) Replace salvaged topsoil. 9) Implement one or a combination of the following mitigation techniques: 10) Construct cross ditches and berms that decrease the spacing on steeper \uf0a7 slopes or on more erodible soils. Armour the upslope face of berms with geotextile, logs, or sandbags. \uf0a7 Import small-diameter slash then roll back and walk down. \uf0a7 Apply netting, mulch, or tackifier to hold soil. \uf0a7 Reseed and hand rake an annual cover crop, hydroseed, or apply \uf0a7 seed-impregnated mats. Transplant native shrubs, plant willow stakes, or use other bioengineering \uf0a7 techniques. Install slope indicators at locations where the risk of slope failure or creep \uf0a7 exists; consult a Geotechnical Engineer.""]]"
4160083_53_lattice-v_1.csv	"[[""Concern"",""Mitigation Options""],[""Wind Erosion"",""""],[""Topsoil"",""11)  Shut down or relocate construction activities until winds dissipate and conditions improve. 12)  Consider using the following techniques if wind erosion of the topsoil windrow is of concern: Apply water to the topsoil windrow. \uf0a7 \uf0a7  Windrow snow over the topsoil windrow. Tackify (at rate recommended by the distributor) the topsoil windrow. \uf0a7 Pack the topsoil windrow with a sheepsfoot packer or other suitable \uf0a7 equipment. 13)  Consider using the following techniques if wind erosion is of concern after topsoil replacement: Seed cereal or sterile hybrid cover crop. \uf0a7 Employ straw crimping at 2-2.5 tonnes per hectare (contact the \uf0a7 Agricultural Fieldman [Appendix B] for reputable local straw suppliers). Apply hydromulch or tackifier. \uf0a7 Use a packing roller (e.g., an AccuRoller) to lightly compact sandy or \uf0a7 pulverized soils on native prairie lands. Import small-diameter slash for use as rollback; walk down slash. \uf0a7 Add locally available manure and cultivate. \uf0a7 Install wind fences. \uf0a7""],[""Tackifier"",""14)  All tackifier products are to be produced from a source approved by the Chief Inspector. All products are to be biodegradable, nontoxic, of organic origin, and preapproved by the landowner or land authority.""]]"
4160083_61_lattice-v_1.csv	"[[""Landowner approves"","""",""""],[""Landowner approves"","""",""""],[""Landowner approves"","""",""""],[""No"","""",""""],["""","""",""""]]"
